Bus_id,sub_id,interconnect
201493,201493,Western
201494,201494,Western
201495,201495,Western
201496,201496,Western
201497,201497,Western
201498,201498,Western
201499,201499,Western
201500,201500,Western
201501,201501,Western
201502,201502,Western
201503,201503,Western
201504,201504,Western
201505,201505,Western
201506,201506,Eastern
201507,201507,Western
201508,201508,Western
201509,201509,Western
201510,201510,Western
201512,201512,Western
201513,201513,Western
201514,201514,Western
201515,201515,Western
201516,201516,Western
201517,201517,Western
201518,201518,Western
201519,201519,Western
201520,201520,Western
201521,201521,Western
201522,201522,Western
201523,201523,Western
201524,201524,Western
201525,201525,Western
201526,201526,Western
201527,201527,Western
201528,201528,Western
201529,201529,Western
201530,201530,Western
201531,201531,Western
201532,201532,Western
201533,201533,Western
201534,201534,Western
201535,201535,Western
201536,201536,Western
201537,201537,Western
201538,201538,Western
201539,201539,Western
201540,201540,Western
201541,201541,Western
201542,201542,Western
201543,201543,Western
201544,201544,Western
201545,201545,Western
201546,201546,Western
201547,201547,Western
201548,201548,Western
201549,201549,Western
201550,201550,Western
201551,201551,Western
201552,201552,
201553,201553,Western
201554,201554,Western
201555,201555,Western
201556,201556,Western
201558,201558,Western
201559,201559,Western
201560,201560,Western
201561,201561,Western
201562,201562,Western
201563,201563,Western
201564,201564,Western
201565,201565,Western
201566,201566,Western
201567,201567,Western
201568,201568,Western
201569,201569,Western
201570,201570,Western
201571,201571,Western
201572,201572,Western
201573,201573,Western
201574,201574,Western
201575,201575,Western
201576,201576,Western
201577,201577,Western
201578,201578,Western
201579,201579,Western
201580,201580,Western
201581,201581,Western
201582,201582,Western
201583,201583,Western
201584,201584,Western
201585,201585,Western
201586,201586,Western
201587,201587,Western
201588,201588,Western
201589,201589,Western
201590,201590,Western
201591,201591,Western
201592,201592,Western
201593,201593,Western
201594,201594,Western
201595,201595,Western
201596,201596,Western
201597,201597,Western
201598,201598,
201599,201599,Western
201600,201600,Western
201601,201601,Western
201602,201602,Western
201603,201603,Western
201605,201605,Western
201606,201606,Western
201607,201607,Western
201608,201608,Western
201609,201609,Western
201610,201610,Western
201611,201611,Western
201612,201612,Western
201613,201613,Western
201614,201614,Western
201615,201615,Western
201616,201616,Western
201617,201617,Western
201618,201618,Western
201619,201619,Western
201620,201620,Western
201621,201621,Western
201622,201622,Western
201623,201623,Western
201624,201624,Western
201625,201625,Western
201626,201626,Western
201627,201627,Western
201628,201628,Western
201629,201629,Western
201630,201630,Western
201631,201631,Western
201632,201632,Western
201633,201633,Western
201634,201634,Western
201635,201635,Western
201636,201636,Western
201637,201637,Western
201638,201638,Western
201639,201639,Western
201640,201640,Western
201641,201641,Western
201642,201642,Western
201643,201643,Western
201644,201644,Western
201646,201646,Western
201647,201647,Western
201648,201648,Western
201649,201649,Western
201650,201650,Western
201651,201651,Western
201652,201652,Western
201653,201653,Western
201654,201654,Western
201655,201655,Western
201656,201656,Western
201657,201657,Western
201658,201658,Western
201659,201659,Western
201660,201660,Western
201661,201661,Western
201662,201662,Western
201663,201663,Western
201664,201664,Western
201665,201665,Western
201666,201666,Western
201668,201668,Western
201669,201669,Western
201670,201670,Western
201671,201671,Western
201672,201672,Western
201673,201673,Western
201674,201674,Western
201675,201675,Western
201676,201676,Western
201677,201677,Western
201678,201678,Western
201679,201679,Western
201680,201680,Western
201681,201681,Western
201682,201682,Western
201683,201683,Western
201684,201684,Western
201685,201685,Western
201686,201686,Western
201687,201687,Western
201688,201688,Western
201689,201689,Western
201690,201690,Western
201691,201691,Western
201692,201692,Western
201693,201693,Western
201694,201694,Western
201695,201695,Western
201696,201696,Western
201697,201697,Western
201698,201698,Western
201699,201699,Western
201700,201700,Western
201701,201701,Western
201702,201702,Western
201703,201703,Western
201704,201704,Western
201705,201705,Western
201706,201706,Western
201707,201707,Western
201708,201708,Western
201709,201709,Western
201710,201710,Western
201711,201711,Western
201712,201712,Western
201713,201713,Western
201716,201716,Western
201717,201717,Western
201718,201718,Western
201719,201719,Western
201720,201720,Western
201721,201721,Western
201722,201722,Western
201723,201723,Western
201724,201724,Western
201725,201725,Western
201726,201726,Western
201727,201727,Western
201728,201728,Western
201729,201729,Western
201730,201730,Western
201731,201731,Western
201732,201732,Western
201733,201733,Western
201734,201734,Western
201735,201735,Western
201736,201736,Western
201737,201737,Western
201738,201738,Western
201739,201739,Western
201740,201740,Western
201741,201741,Western
201742,201742,Western
201743,201743,Western
201744,201744,Western
201745,201745,Western
201746,201746,Western
201747,201747,Western
201749,201749,Western
201750,201750,Western
201751,201751,Western
201752,201752,Western
201753,201753,Western
201754,201754,Western
201755,201755,Western
201756,201756,Western
201757,201757,Western
201758,201758,Western
201759,201759,Western
201760,201760,Western
201761,201761,Western
201762,201762,Western
201763,201763,Western
201764,201764,Western
201765,201765,Western
201767,201767,Western
201768,201768,Western
201769,201769,Western
201770,201770,Western
201774,201774,Western
201775,201775,Western
201777,201777,Western
201778,201778,Western
201779,201779,Western
201780,201780,Western
201784,201784,Western
201785,201785,Western
201786,201786,Western
201787,201787,Western
201792,201792,Western
201794,201794,Western
201795,201795,Western
201796,201796,Western
201799,201799,Western
201800,201800,Western
201801,201801,Western
201802,201802,Western
201803,201803,Western
201804,201804,Western
201805,201805,
201806,201806,Western
201807,201807,Western
201810,201810,
201811,201811,Western
201812,201812,Western
201813,201813,Western
201814,201814,Western
201815,201815,Western
201816,201816,Western
201817,201817,Western
201818,201818,Western
201819,201819,Western
201820,201820,Western
201821,201821,Western
201822,201822,Western
201823,201823,Western
201824,201824,Western
201826,201826,Western
201827,201827,Western
201828,201828,Western
201829,201829,Western
201830,201830,Western
201831,201831,Western
201833,201833,Western
201834,201834,Western
201836,201836,
201837,201837,Western
201838,201838,Western
201842,201842,Western
201844,201844,Western
201845,201845,Western
201846,201846,Western
201848,201848,Western
201849,201849,Western
201850,201850,Western
201851,201851,Western
201852,201852,Western
201853,201853,Western
201854,201854,Western
201855,201855,Western
201856,201856,Western
201857,201857,Western
201858,201858,Western
201859,201859,Western
201860,201860,Western
201863,201863,Western
201865,201865,Western
201867,201867,Western
201868,201868,Western
201869,201869,Western
201870,201870,Western
201871,201871,Western
201872,201872,Western
201876,201876,Western
201878,201878,Western
201879,201879,Western
201880,201880,Western
201881,201881,Western
201882,201882,Western
201883,201883,Western
201884,201884,Western
201885,201885,Western
201886,201886,Western
201887,201887,Western
201891,201891,Western
201892,201892,Western
201893,201893,Western
201895,201895,Western
201896,201896,Western
201898,201898,Western
201899,201899,Western
201900,201900,Western
201901,201901,Western
201903,201903,Western
201904,201904,Western
201905,201905,Western
201906,201906,Western
201907,201907,Western
201908,201908,Western
201909,201909,Western
201910,201910,Western
201913,201913,Western
201914,201914,Western
201915,201915,Western
201916,201916,Western
201918,201918,Western
201919,201919,Western
201920,201920,Western
201922,201922,Western
201923,201923,Western
201925,201925,Western
201926,201926,Western
201927,201927,Western
201928,201928,Western
201929,201929,Western
201930,201930,Western
201931,201931,Western
201933,201933,Western
201934,201934,Western
201935,201935,Western
201936,201936,Western
201937,201937,Western
201938,201938,Western
201939,201939,Western
201940,201940,Western
201941,201941,Western
201942,201942,Western
201943,201943,Western
201944,201944,Western
201945,201945,Western
201946,201946,Western
201947,201947,Western
201948,201948,Western
201949,201949,Western
201950,201950,Western
201951,201951,Western
201952,201952,Western
201953,201953,Western
201954,201954,Western
201956,201956,Western
201957,201957,Western
201958,201958,Western
201959,201959,Western
201960,201960,Western
201961,201961,Western
201963,201963,Western
201964,201964,Western
201965,201965,Western
201966,201966,Western
201968,201968,Western
201969,201969,Western
201970,201970,Western
201971,201971,Western
201973,201973,Western
201975,201975,Western
201977,201977,Western
201979,201979,Western
201980,201980,Western
201981,201981,Western
201982,201982,Western
201983,201983,Western
201984,201984,Western
201985,201985,Western
201986,201986,Western
201987,201987,Western
201988,201988,Western
201990,201990,Western
201991,201991,Western
201992,201992,Western
201993,201993,Eastern
201994,201994,Western
201995,201995,Western
201997,201997,Western
201998,201998,Western
201999,201999,Western
202000,202000,Western
202001,202001,Western
202003,202003,Western
202004,202004,Western
202005,202005,Western
202006,202006,Western
202007,202007,Western
202008,202008,Western
202009,202009,Western
202010,202010,Western
202012,202012,Western
202013,202013,Western
202014,202014,Western
202015,202015,Western
202016,202016,Western
202017,202017,Western
202018,202018,Western
202019,202019,Western
202020,202020,Western
202021,202021,Western
202022,202022,Western
202023,202023,Western
202024,202024,Western
202025,202025,Western
202026,202026,Western
202027,202027,Western
202028,202028,Western
202031,202031,Western
202032,202032,Western
202034,202034,Western
202036,202036,Western
202037,202037,Western
202038,202038,Western
202039,202039,Western
202040,202040,Western
202041,202041,Western
202042,202042,Western
202043,202043,Western
202044,202044,Western
202045,202045,Western
202046,202046,Western
202047,202047,Western
202048,202048,Western
202049,202049,Western
202050,202050,Western
202051,202051,Western
202052,202052,Western
202053,202053,Western
202054,202054,Western
202055,202055,Western
202057,202057,Western
202058,202058,Western
202059,202059,Western
202060,202060,Western
202062,202062,Western
202063,202063,Western
202064,202064,Western
202065,202065,Western
202066,202066,Western
202067,202067,Western
202068,202068,Western
202069,202069,Western
202071,202071,Western
202072,202072,Western
202073,202073,Western
202074,202074,Western
202075,202075,Western
202076,202076,Western
202077,202077,Western
202078,202078,Western
202079,202079,Western
202080,202080,
202081,202081,Western
202083,202083,Western
202084,202084,Western
202085,202085,Western
202086,202086,Western
202087,202087,Western
202088,202088,Western
202089,202089,Western
202090,202090,Western
202091,202091,Western
202092,202092,Western
202093,202093,Western
202094,202094,Western
202095,202095,Western
202096,202096,Western
202097,202097,Western
202098,202098,Western
202099,202099,Western
202100,202100,Western
202101,202101,Western
202102,202102,Western
202103,202103,Western
202104,202104,Western
202105,202105,
202106,202106,Western
202107,202107,Western
202108,202108,Western
202109,202109,Western
202110,202110,Western
202111,202111,Western
202112,202112,Western
202113,202113,Western
202114,202114,Western
202115,202115,Western
202116,202116,Western
202117,202117,Western
202118,202118,
202119,202119,Western
202120,202120,Western
202121,202121,Western
202122,202122,Western
202123,202123,
202124,202124,
202125,202125,Western
202126,202126,Western
202127,202127,Western
202128,202128,Western
202129,202129,Western
202130,202130,Western
202131,202131,Western
202132,202132,Western
202133,202133,Western
202134,202134,
202135,202135,Western
202136,202136,Western
202137,202137,Western
202138,202138,Western
202139,202139,Western
202140,202140,Western
202141,202141,Western
202142,202142,Eastern
202143,202143,
202144,202144,Western
202146,202146,Western
202147,202147,Western
202148,202148,Western
202150,202150,Western
202151,202151,
202152,202152,Western
202153,202153,Western
202154,202154,Western
202155,202155,Western
